,"b""Country",Product Name,FNSKU,Merchant SKU,ASIN,Condition,Supplier,Supplier part no.,Currency code,Price,Sales last 30 days,Units Sold Last 30 Days,Total Units,Inbound,Available,FC transfer,FC Processing,Customer Order,Unfulfillable,Fulfilled by,Days of Supply,Alert,Recommended replenishment qty,Recommended ship date,Inventory level threshold's published \xe2\x80\x93 Current Month,Current month - Very low inventory threshold,Current month - Minimum inventory threshold,Current month - Maximum inventory threshold,Current month - Very high inventory threshold,Inventory level threshold's published \xe2\x80\x93 Next Month,Next month - Very low inventory threshold,Next month - Minimum inventory threshold,Next month - Maximum inventory threshold,Next month - Very high inventory threshold,Utilization,Maximum shipment quantity,
2304,IT,"IZAS Frosty Sandalo Sportivo, Unisex \xe2\x80\x93 Adulto, Cammello, 40",X000OXQLD1,IUFFO00507CM40 AMZ,B00L5CP4OE,New,--,,EUR,32.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2305,GB,"Izas Men Frosty Outdoor Sandals - Camel, One Size",X000OYLKTF,IUFFO00507CM45 AMZ,B00L5CPCSC,New,--,,GBP,26.12,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2306,DE,"IZAS Unisex-Erwachsene Frosty Outdoorsandale, Camel, 45 EU",X000OYLKTF,IUFFO00507CM45 AMZ,B00L5CPCSC,New,--,,EUR,27.95,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2307,ES,"Izas Frosty Calzado, Unisex Adulto, Camel, 45 EU",X000OYLKTF,IUFFO00507CM45 AMZ,B00L5CPCSC,New,--,,EUR,32.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2308,IT,"IZAS Frosty Sandalo Sportivo, Unisex \xe2\x80\x93 Adulto, Cammello, 45",X000OYLKTF,IUFFO00507CM45 AMZ,B00L5CPCSC,New,--,,EUR,32.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2309,FR,IZAS IUFFO00507CM45 Sandale de Sport Chameau Taille : 45,X000OYLKTF,IUFFO00507CM45 AMZ,B00L5CPCSC,New,--,,EUR,32.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2310,IT,"IZAS Frosty Sandalo Sportivo, Unisex \xe2\x80\x93 Adulto, Cammello, 43",X000OY1FYF,IUFFO00507CM43 AMZ,B00L5CQ68C,New,--,,EUR,32.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2311,ES,"Izas Frosty Calzado, Unisex Adulto, Camel, 43 EU",X000OY1FYF,IUFFO00507CM43 AMZ,B00L5CQ68C,New,--,,EUR,32.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2312,FR,IZAS IUFFO00507CM43 Sandale de Sport Chameau Taille : 43,X000OY1FYF,IUFFO00507CM43 AMZ,B00L5CQ68C,New,--,,EUR,32.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2313,GB,"IZAS Men Frosty Outdoor Sandals - Camel, One Size",X000OY1FYF,IUFFO00507CM43 AMZ,B00L5CQ68C,New,--,,GBP,26.12,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2314,DE,"IZAS Unisex-Erwachsene Frosty Outdoorsandale, Camel, 43 EU",X000OY1FYF,IUFFO00507CM43 AMZ,B00L5CQ68C,New,--,,EUR,27.95,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2315,FR,Veste l\xc3\xa9g\xc3\xa8re en Fibre Ampriu,B07F8QCG4V,IMDDW00306DG/GRS AMZ,B07F8QCG4V,New,--,,EUR,53.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2316,GB,"IZAS Men's AMPRIU Lightweight Fiber Jacket, grey, S",B07F8QCG4V,IMDDW00306DG/GRS AMZ,B07F8QCG4V,New,--,,GBP,46.97,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2317,ES,Izas Chaqueta Ligera de Fibra Ampriu,B07F8QCG4V,IMDDW00306DG/GRS AMZ,B07F8QCG4V,New,--,,EUR,53.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2318,DE,IZAS Leichte Faserjacke Ampriu,B07F8QCG4V,IMDDW00306DG/GRS AMZ,B07F8QCG4V,New,--,,EUR,53.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2319,IT,"IZAS - Giacca Leggera in Fibra AMPRIU, da Uomo, Grigio, S",B07F8QCG4V,IMDDW00306DG/GRS AMZ,B07F8QCG4V,New,--,,EUR,53.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2320,IT,"IZAS MONTAFON, Down Jacket with Hood Donna, Turchese/Lime, L",X000RA2BGR,IWDDW00537TQ/LIL AMZ,B0185GT6FK,New,--,,EUR,80.96,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2321,GB,izas MONTAFON III Women's Jacket multi-coloured Turquesa / Verde Lim\xc3\xb3n Size:Large,X000RA2BGR,IWDDW00537TQ/LIL AMZ,B0185GT6FK,New,--,,GBP,71.44,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2322,DE,IZAS Federjacke Montafon,X000RA2BGR,IWDDW00537TQ/LIL AMZ,B0185GT6FK,New,--,,EUR,80.96,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2323,FR,Veste de Plumes Montafon,X000RA2BGR,IWDDW00537TQ/LIL AMZ,B0185GT6FK,New,--,,EUR,80.96,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2324,FR,Veste de Plumes Florenz,X000R8SE3D,IMDDW00309DG/MRXL AMZ,B071LB8PK4,New,--,,EUR,87.26,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2325,IT,"IZAS Florenz, Piumino con Capuccio Uomo, Grigio Scuro/Rosso Minerale, XL",X000R8SE3D,IMDDW00309DG/MRXL AMZ,B071LB8PK4,New,--,,EUR,87.26,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2326,GB,"izas Florenz\xc2\xa0Men's Hooded Down Jacket,Dark Grey/Mineral Red,X-Large",X000R8SE3D,IMDDW00309DG/MRXL AMZ,B071LB8PK4,New,--,,GBP,77.00,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2327,DE,IZAS Federjacke Florenz,X000R8SE3D,IMDDW00309DG/MRXL AMZ,B071LB8PK4,New,--,,EUR,87.26,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2328,FR,IZAS Gilet en Fibre Ortil,B01M23R8FL,IMYPD00919BK/BKXL AMZ,B01M23R8FL,New,--,,EUR,45.78,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2329,DE,IZAS Faserweste Ortil,B01M23R8FL,IMYPD00919BK/BKXL AMZ,B01M23R8FL,New,--,,EUR,45.78,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2330,GB,"IZAS Men's Ortil Outdoor Padded Jacket, Black, X-Large",B01M23R8FL,IMYPD00919BK/BKXL AMZ,B01M23R8FL,New,--,,GBP,39.83,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2331,IT,"IZAS ORTIL, Padded Jacket Uomo, Nero/Nero, XL",B01M23R8FL,IMYPD00919BK/BKXL AMZ,B01M23R8FL,New,--,,EUR,45.78,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2332,ES,Izas Chaleco de Fibra Ortil,B01M23R8FL,IMYPD00919BK/BKXL AMZ,B01M23R8FL,New,--,,EUR,45.78,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2333,FR,"IZAS ANCELLE Sandale Femme, Beige/Lilas, 36",X00113D08R,IWFFO00822BG/LL36 AMZ,B07B19J52N,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2334,DE,"IZAS Damen ANCELLE Sandale, beige/lila, 36",X00113D08R,IWFFO00822BG/LL36 AMZ,B07B19J52N,New,--,,EUR,37.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2335,IT,"IZAS ANCELLE, Sandalia Deportiva Donna, Beige/Lilla, 36",X00113D08R,IWFFO00822BG/LL36 AMZ,B07B19J52N,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2336,ES,Izas Sandalia Ancelle,X00113D08R,IWFFO00822BG/LL36 AMZ,B07B19J52N,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2337,ES,Izas Chaqueta Softshell Legan,X000RA6NMZ,IMWSF00438DG/BVM AMZ,B01M23O01C,New,--,,EUR,68.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2338,DE,IZAS Softshell-Jacke Legan,X000RA6NMZ,IMWSF00438DG/BVM AMZ,B01M23O01C,New,--,,EUR,55.76,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2339,GB,"IZAS Men's Legan Outdoor Softshell Jacket, Dark Grey/Blue River, Medium",X000RA6NMZ,IMWSF00438DG/BVM AMZ,B01M23O01C,New,--,,GBP,49.20,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2340,FR,Veste Softshell Legan,X000RA6NMZ,IMWSF00438DG/BVM AMZ,B01M23O01C,New,--,,EUR,55.76,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2341,IT,"IZAS Legan, Giacca in Softshell Uomo, Dark Grey/Blue River, M",X000RA6NMZ,IMWSF00438DG/BVM AMZ,B01M23O01C,New,--,,EUR,55.76,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2342,IT,"IZAS Etna, Padded Donna, Nero/Fuxia, S",X000RA2BNP,IWYPD00935BK/FXS AMZ,B01M2WCW79,New,--,,EUR,59.36,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2343,GB,"IZAS Women's Etna Mount-loft Padded Jacket, Black/Fuxia, Small",X000RA2BNP,IWYPD00935BK/FXS AMZ,B01M2WCW79,New,--,,GBP,52.38,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2344,DE,IZAS Faserjacke Etna,X000RA2BNP,IWYPD00935BK/FXS AMZ,B01M2WCW79,New,--,,EUR,59.36,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2345,FR,Veste en Fibre Etna,X000RA2BNP,IWYPD00935BK/FXS AMZ,B01M2WCW79,New,--,,EUR,59.36,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2346,IT,"IZAS Sarek, Biancheria Intima Termica Uomo, Nero, XL",B01N9Y0ZPC,IUTTH00968BKXL AMZ,B01N9Y0ZPC,New,--,,EUR,15.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2347,FR,IZAS T-Shirt Thermique Sarek,B01N9Y0ZPC,IUTTH00968BKXL AMZ,B01N9Y0ZPC,New,--,,EUR,15.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2348,ES,"Izas - Sarek - Black - XL, Unisex",B01N9Y0ZPC,IUTTH00968BKXL AMZ,B01N9Y0ZPC,New,--,,EUR,15.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2349,GB,"IZAS Men's Sarek Thermal T-Shirt, Black, X-Large",B01N9Y0ZPC,IUTTH00968BKXL AMZ,B01N9Y0ZPC,New,--,,GBP,14.41,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2350,DE,Thermisches T-Shirt Sarek,B01N9Y0ZPC,IUTTH00968BKXL AMZ,B01N9Y0ZPC,New,--,,EUR,15.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2351,IT,"IZAS Wengen, Pantaloni di Montagna Donna, Nero/Viola, L",X000ONQUWN,IWPPA00579BK/PPL AMZ,B0185HMOYY,New,--,,EUR,46.76,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2352,FR,IZAS Pantalon de Trekking Wengen,X000ONQUWN,IWPPA00579BK/PPL AMZ,B0185HMOYY,New,--,,EUR,46.76,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2353,DE,IZAS Trekkinghose Wengen,X000ONQUWN,IWPPA00579BK/PPL AMZ,B0185HMOYY,New,--,,EUR,46.76,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2354,GB,"IZAS Women's Wengen Stretch Pants, Black/Purple, Large",X000ONQUWN,IWPPA00579BK/PPL AMZ,B0185HMOYY,New,--,,GBP,41.82,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2355,GB,"IZAS Men's Vinson Stretch Pants, Red/Black, Small",X000RA2BS5,IMPPA00392RD/BKS AMZ,B071HQGHX9,New,--,,GBP,52.38,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2356,DE,IZAS Trekkinghose Vinson,X000RA2BS5,IMPPA00392RD/BKS AMZ,B071HQGHX9,New,--,,EUR,65.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2357,IT,"IZAS Vinson, Pantaloni di Montagna Uomo, Rete/Nero, S",X000RA2BS5,IMPPA00392RD/BKS AMZ,B071HQGHX9,New,--,,EUR,59.36,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2358,FR,IZAS Pantalon de Trekking Vinson,X000RA2BS5,IMPPA00392RD/BKS AMZ,B071HQGHX9,New,--,,EUR,59.36,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2359,GB,"IZAS Men's Sarek Thermal T-Shirt, Black, Large",B01N9Y0Y0P,IUTTH00968BKL AMZ,B01N9Y0Y0P,New,--,,GBP,18.02,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2360,ES,"Izas - Sarek - Black - L, Unisex",B01N9Y0Y0P,IUTTH00968BKL AMZ,B01N9Y0Y0P,New,--,,EUR,19.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2361,DE,Thermisches T-Shirt Sarek,B01N9Y0Y0P,IUTTH00968BKL AMZ,B01N9Y0Y0P,New,--,,EUR,19.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2362,FR,IZAS T-Shirt Thermique Sarek,B01N9Y0Y0P,IUTTH00968BKL AMZ,B01N9Y0Y0P,New,--,,EUR,19.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2363,IT,"IZAS Sarek, Biancheria Intima Termica Uomo, Nero, L",B01N9Y0Y0P,IUTTH00968BKL AMZ,B01N9Y0Y0P,New,--,,EUR,19.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,0,,YES,,,200,,NO,,,,,0,200,
2364,ES,"Izas Frosty II Sandalia Unisex Adulto (Black, 36)",B07QGJHD39,IUFSD01410BK36 AMZ1,B07QGJHD39,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2365,IT,"Sandali Resistenti all' Acqua Frosty II Izas (Black, 36)",B07QGJHD39,IUFSD01410BK36 AMZ1,B07QGJHD39,New,--,,EUR,39.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2366,FR,"Sandales r\xc3\xa9sistantes \xc3\xa0 l'eau Frosty II Izas (Black, 36)",B07QGJHD39,IUFSD01410BK36 AMZ1,B07QGJHD39,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2367,GB,Frosty II Izas Waterproof Sandals Black Size: 2,B07QGJHD39,IUFSD01410BK36 AMZ1,B07QGJHD39,New,--,,GBP,31.70,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2368,DE,"Wasserfeste Sandalen Frosty II Izas (36 EU, Black)",B07QGJHD39,IUFSD01410BK36 AMZ1,B07QGJHD39,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,,,YES,,,200,,NO,,,,,0,200,
2369,DE,IZAS Fleecejacke Padru,X0014S2V9D,IMLPF00348RD/BKS AMZ,B071S2Y2GQ,New,--,,EUR,19.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2370,GB,"Izas Padru Men's Multi-Color Fleece Jacket (Red / Black), size S",X0014S2V9D,IMLPF00348RD/BKS AMZ,B071S2Y2GQ,New,--,,GBP,18.61,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2371,ES,Izas Chaqueta de Forro Polar Padru,X0014S2V9D,IMLPF00348RD/BKS AMZ,B071S2Y2GQ,New,--,,EUR,16.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2372,FR,Veste Polaire Padru,X0014S2V9D,IMLPF00348RD/BKS AMZ,B071S2Y2GQ,New,--,,EUR,19.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2373,IT,"Izas Padru, Felpa in Pile Uomo, Rosso (Rosso/Nero), S",X0014S2V9D,IMLPF00348RD/BKS AMZ,B071S2Y2GQ,New,--,,EUR,19.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2374,ES,Camiseta Manga Corta Creus II,B06XT428TS,IMSTS01030LG3XL AMZ,B06XT428TS,New,--,,EUR,10.99,0.0,0,2,0,2,0,0,0,0,Amazon,179,,0,,YES,,,200,,NO,,,,,2,198,
2375,IT,"IZAS CREUS II, T-Shirt Uomo, Verde Chiaro, 3XL",B06XT428TS,IMSTS01030LG3XL AMZ,B06XT428TS,New,--,,EUR,10.99,0.0,0,2,0,2,0,0,0,0,Amazon,179,,0,,YES,,,200,,NO,,,,,2,198,
2376,GB,"IZAS Men's Creus Ii Outdoor T-Shirt, Light Green, 3X-Large",B06XT428TS,IMSTS01030LG3XL AMZ,B06XT428TS,New,--,,GBP,9.80,0.0,0,2,0,2,0,0,0,0,Amazon,179,,0,,YES,,,200,,NO,,,,,2,198,
2377,DE,"IZAS Herren CREUS II Kurzarm-t-Shirt, Hellgr\xc3\xbcn, 3XL",B06XT428TS,IMSTS01030LG3XL AMZ,B06XT428TS,New,--,,EUR,13.99,0.0,0,2,0,2,0,0,0,0,Amazon,179,,0,,YES,,,200,,NO,,,,,2,198,
2378,FR,IZAS T-Shirt \xc3\xa0 Manches Courtes Creus II,B06XT428TS,IMSTS01030LG3XL AMZ,B06XT428TS,New,--,,EUR,10.99,0.0,0,2,0,2,0,0,0,0,Amazon,179,,0,,YES,,,200,,NO,,,,,2,198,
2379,DE,IZAS Polares Futter Sutton W,B07ZP4WRS4,IWLPF01588SVM AMZ,B07ZP4WRS4,New,--,,EUR,16.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
2380,GB,"IZAS Ferni II Fleece Sweater for Women \xe2\x80\x93 100% Polyester, silver, M",B07ZP4WRS4,IWLPF01588SVM AMZ,B07ZP4WRS4,New,--,,GBP,15.15,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
2381,ES,Izas Forro Polar Sutton W,B07ZP4WRS4,IWLPF01588SVM AMZ,B07ZP4WRS4,New,--,,EUR,16.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
2382,FR,IZAS Toison Sutton W,B07ZP4WRS4,IWLPF01588SVM AMZ,B07ZP4WRS4,New,--,,EUR,16.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
2383,IT,"Felpa in pile Ferni II da donna, 100% poliestere, argento, M",B07ZP4WRS4,IWLPF01588SVM AMZ,B07ZP4WRS4,New,--,,EUR,16.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
2384,DE,IZAS Ultraleichte Faserjacke Sindu,B07G7ZYHM4,IMYPD00916MR/ORM AMZ,B07G7ZYHM4,New,--,,EUR,54.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2385,FR,Veste en Fibre ultral\xc3\xa9g\xc3\xa8re Sindu,B07G7ZYHM4,IMYPD00916MR/ORM AMZ,B07G7ZYHM4,New,--,,EUR,54.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2386,IT,"Izas - Giacca da uomo, modello: sindu , Uomo, Rouge Min\xc3\xa9ral / Orange, M",B07G7ZYHM4,IMYPD00916MR/ORM AMZ,B07G7ZYHM4,New,--,,EUR,54.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2387,ES,Izas Chaqueta de Fibra Ultraligera Sindu,B07G7ZYHM4,IMYPD00916MR/ORM AMZ,B07G7ZYHM4,New,--,,EUR,65.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2388,GB,"IZAS Sindu Men's Jacket, mens, Rouge Min\xc3\xa9ral / Orange, M",B07G7ZYHM4,IMYPD00916MR/ORM AMZ,B07G7ZYHM4,New,--,,GBP,47.84,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
2389,ES,Izas Chaqueta de Forro Polar Padru,B07ZKD3TVN,IMLPF01587DGS AMZ,B07ZKD3TVN,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
2390,IT,"IZAS Padru II - Giacca in Pile da Uomo, 100% Poliestere, Verde Scuro, S",B07ZKD3TVN,IMLPF01587DGS AMZ,B07ZKD3TVN,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
2391,DE,IZAS Fleecejacke Padru,B07ZKD3TVN,IMLPF01587DGS AMZ,B07ZKD3TVN,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
2392,FR,Veste Polaire Padru,B07ZKD3TVN,IMLPF01587DGS AMZ,B07ZKD3TVN,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
2393,GB,"Padru II Men's Fleece Jacket \xe2\x80\x93 100% Polyester, Dark Green, S",B07ZKD3TVN,IMLPF01587DGS AMZ,B07ZKD3TVN,New,--,,GBP,15.15,0.0,0,2,0,2,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
2394,IT,"Maglione in pile Wheeler II, da donna, 100% poliestere Nero (Black Melange) XXL",B07ZP92T54,IWLPF01589BKXXL AMZ,B07ZP92T54,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
2395,ES,Izas Chaqueta de Forro Polar Padru,B07ZP92T54,IWLPF01589BKXXL AMZ,B07ZP92T54,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
2396,FR,Veste Polaire Padru,B07ZP92T54,IWLPF01589BKXXL AMZ,B07ZP92T54,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
2397,DE,IZAS Fleecejacke Padru,B07ZP92T54,IWLPF01589BKXXL AMZ,B07ZP92T54,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
2398,GB,"IZAS Wheeler II Fleece Sweater for Women \xe2\x80\x93 100% Polyester, Black, 2XL",B07ZP92T54,IWLPF01589BKXXL AMZ,B07ZP92T54,New,--,,GBP,15.15,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
2399,IT,"IZAS CREUS II, T-Shirt Uomo, Nero, S",B06XT1KZK4,IMSTS01030BKS AMZ,B06XT1KZK4,New,--,,EUR,10.99,0.0,0,1,0,1,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,1,199,
2400,DE,"IZAS Herren CREUS II Kurzarm-t-Shirt, Schwarz, S",B06XT1KZK4,IMSTS01030BKS AMZ,B06XT1KZK4,New,--,,EUR,13.99,0.0,0,1,0,1,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,1,199,
